id_censo,fuente,tipo_caso,perna02_r,perna02_r_imp,ci,docextpais,docexttipo,docextnro,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,fecha_nacimiento,id_sexo
CEN001566,censo2023,B,UY,UY,36412469,,,,PEDRO,,SUAREZ,,1966-05-20,
CEN001567,censo2023,A,UY,UY,46590463,,,,MATEO,,,,1972-04-10,1
CEN001568,censo2023,A,UY,UY,55199042,,,,SOFIA,EZEQUIEL,,,1960-06-22,2
CEN001569,censo2023,B,UY,UY,52932933,,,,PAOLA,ELENA,,,2000-12-15,2
CEN001570,censo2023,A,VE,VE,,862,DNI,V738459,MARTIN,NOELIA,,,1952-06-09,1
CEN001571,censo2023,C,UY,UY,51320414,,,,JULIETA,,RAMIREZ,,1979-01-27,
CEN001572,censo2023,A,UY,UY,41080388,,,,PAOLA,LUIS,PEREIRA,,1980-01-26,2
CEN001573,censo2023,B,UY,UY,32077289,,,,INES,EZEQUIEL,ALONSO,,1956-11-14,2
CEN001574,censo2023,C,AR,AR,,,PAS,R871045,SOFIA,MAR,LOPEZ,,1953-05-08,2
CEN001575,censo2023,B,UY,UY,47772833,,,,MARTINA,LUIS,,,1985-02-26,2
CEN001576,censo2023,A,UY,UY,,,,,MARIA,PAULA,SUAREZ,,1990-08-28,2
CEN001577,censo2023,B,AR,AR,,032,DNI,R192425,FLORENCIA,,DIAZ,,1965-05-10,2
CEN001578,censo2023,C,UY,UY,36388993,,,,NICOLAS,INES,GOMEZ,,1959-07-24,1
CEN001579,censo2023,C,UY,UY,,,,,LAURA,BELEN,,,1996-04-29,2
CEN001580,censo2023,A,UY,UY,58513805,,,,INES,INES,,,1980-05-22,2
CEN001581,censo2023,A,UY,UY,57363666,,,,JOAQUIN,INES,RODRIGUEZ,,1989-05-16,1
CEN001582,censo2023,C,UY,UY,36313373,,,,JUAN,INES,,,1985-04-23,1
CEN001583,censo2023,B,UY,UY,30879846,,,,THIAGO,ELENA,SILVA,MARTINEZ,1991-09-30,1
CEN001584,censo2023,B,UY,UY,,,,,ELISA,,,,1968-12-26,2
CEN001585,censo2023,B,UY,UY,49072503,,,,MARTINA,,,,1959-10-13,2
CEN001586,censo2023,A,UY,UY,52323464,,,,SANTIAGO,,DIAZ,,1959-09-14,1
CEN001587,censo2023,C,UY,UY,30148973,,,,SOFIA,MAR,,,1998-12-30,2
CEN001588,censo2023,C,UY,UY,,,,,JUAN,NOELIA,BENITEZ,,1991-08-16,1
CEN001589,censo2023,B,UY,UY,59801419,,,,MARIA,EZEQUIEL,,,1984-08-19,2
CEN001590,censo2023,C,BR,BR,,076,DNI,R109291,MARTIN,BELEN,SUAREZ,PEREIRA,1980-01-01,1
CEN001591,censo2023,B,UY,UY,33676978,,,,FLORENCIA,,DIAZ,,1963-08-26,2
CEN001592,censo2023,A,PY,PY,,600,DNI,P514878,JUAN,PAULA,SILVA,,1984-03-02,
CEN001593,censo2023,A,UY,UY,49298088,,,,JULIETA,DAMIAN,GOMEZ,,1982-05-09,2
CEN001594,censo2023,A,AR,AR,,032,DNI,A259534,FLORENCIA,CARLOS,,,,2
CEN001595,censo2023,B,AR,AR,,032,PAS,A746221,CARLA,CARLOS,PEREZ,,1978-03-13,2
CEN001596,censo2023,C,UY,UY,40401968,,,,NICOLAS,ELENA,MARTINEZ,,,1
CEN001597,censo2023,A,UY,UY,44879071,,,,SOFIA,DAMIAN,DIAZ,,1977-01-05,2
CEN001598,censo2023,C,UY,UY,49571400,,,,FLORENCIA,,ACOSTA,,1996-08-28,2
CEN001599,censo2023,B,UY,UY,58592300,,,,VALENTINA,ELENA,,,1952-11-21,2
CEN001600,censo2023,C,UY,UY,49798765,,,,SOFIA,AGUSTINA,VELAZQUEZ,,1959-06-07,2
CEN001601,censo2023,A,UY,UY,59562192,,,,JOAQUIN,NOELIA,,,2005-08-10,1
CEN001602,censo2023,B,BR,BR,,,DNI,,JOAQUIN,CARLOS,,,1957-11-18,1
CEN001603,censo2023,B,UY,UY,48205591,,,,LEONARDO,CARLOS,TORRES,,1976-09-24,1
CEN001604,censo2023,C,UY,UY,,,,,MICAELA,DAMIAN,,RODRIGUEZ,1997-03-31,2
CEN001605,censo2023,A,UY,UY,55046544,,,,ANDRES,,,,1970-03-09,1
CEN001606,censo2023,C,BR,BR,,076,DNI,B420618,MATEO,,,,1992-11-27,1
CEN001607,censo2023,A,UY,UY,53890594,,,,GONZALO,MAR,,,1982-03-23,1
CEN001608,censo2023,C,UY,UY,31150278,,,,DIEGO,BEATRIZ,MARTINEZ,,1973-01-16,1
CEN001609,censo2023,B,UY,UY,36339250,,,,MATEO,PAULA,,,1950-12-19,1
CEN001610,censo2023,A,UY,UY,34549716,,,,MARIA,,,,2001-05-29,2
CEN001611,censo2023,B,UY,UY,59983712,,,,SEBASTIAN,,,,1959-03-05,1
CEN001612,censo2023,C,UY,UY,,,,,JUAN,,PEREZ,,,1
CEN001613,censo2023,A,UY,UY,53065659,,,,MARTINA,CARLOS,RAMIREZ,,1967-06-08,2
CEN001614,censo2023,A,UY,UY,51611450,,,,NICOLAS,ANDREA,,VELAZQUEZ,1998-05-15,
CEN001615,censo2023,C,PY,PY,,600,,Y834743,RUBEN,,,,1955-04-15,1
CEN001616,censo2023,B,UY,UY,44502331,,,,FLORENCIA,ELENA,,,1955-12-15,2
CEN001617,censo2023,C,UY,UY,56483215,,,,NOELIA,,PEREZ,,1992-12-08,2
CEN001618,censo2023,A,UY,UY,51539779,,,,VALENTINA,EZEQUIEL,CORREA,,,2
CEN001619,censo2023,C,UY,UY,,,,,FLORENCIA,DAMIAN,PEREIRA,,1998-06-30,2
CEN001620,censo2023,A,UY,UY,,,,,JUAN,CARLOS,SUAREZ,,1991-08-08,1
CEN001621,censo2023,A,UY,UY,48598096,,,,ELISA,DAMIAN,,,1975-10-04,2
CEN001622,censo2023,C,UY,UY,43766242,,,,MARTIN,PAULA,RODRIGUEZ,,1988-10-13,1
CEN001623,censo2023,C,UY,UY,36171637,,,,SOFIA,,TORRES,,1998-06-19,2
CEN001624,censo2023,C,UY,UY,30368935,,,,VALENTINA,,GOMEZ,,,2
CEN001625,censo2023,A,PY,PY,,600,PAS,Y104758,LEONARDO,ELENA,,,2000-10-05,1
CEN001626,censo2023,B,BR,BR,,076,PAS,,SOFIA,INES,TORRES,,1967-02-19,2
CEN001627,censo2023,C,UY,UY,36359037,,,,FLORENCIA,PAULA,SILVA,,1981-05-29,2
CEN001628,censo2023,C,UY,UY,52357032,,,,GONZALO,BELEN,,,,1
CEN001629,censo2023,B,UY,UY,39153117,,,,JUAN,INES,,,1960-05-22,1
CEN001630,censo2023,A,UY,UY,57581093,,,,SOFIA,LUIS,,RUIZ,2005-01-01,2
CEN001631,censo2023,A,UY,UY,50035618,,,,PEDRO,NOELIA,,,2004-01-07,1
CEN001632,censo2023,B,UY,UY,57711888,,,,PEDRO,MAR,,,1952-02-03,1
CEN001633,censo2023,A,UY,UY,49385933,,,,MARIA,,GOMEZ,,1985-08-15,2
CEN001634,censo2023,B,UY,UY,34767429,,,,LAURA,,DIAZ,,1985-06-09,2
CEN001635,censo2023,B,AR,AR,,032,,R030608,FACUNDO,MAR,,,1982-06-23,1
CEN001636,censo2023,B,UY,UY,44414312,,,,NOELIA,,,,1981-05-16,2
CEN001637,censo2023,A,UY,UY,49196267,,,,GONZALO,AGUSTINA,VELAZQUEZ,,1972-05-04,
CEN001638,censo2023,A,BR,BR,,076,DNI,R756967,JUAN,,,,1970-12-07,1
CEN001639,censo2023,A,UY,UY,34622267,,,,NOELIA,JAVIER,SILVA,SILVA,2001-01-16,
CEN001640,censo2023,B,UY,UY,40279585,,,,THIAGO,EZEQUIEL,LOPEZ,,1963-09-30,1
CEN001641,censo2023,A,UY,UY,40615513,,,,GONZALO,,RODRIGUEZ,,1964-10-23,1
CEN001642,censo2023,A,UY,UY,42300124,,,,LEONARDO,DAMIAN,ALONSO,,1969-06-15,1
CEN001643,censo2023,B,AR,AR,,,DNI,A562106,NICOLAS,,,,1977-11-17,1
CEN001644,censo2023,B,UY,UY,,,,,VALENTINA,EZEQUIEL,SUAREZ,,1980-09-10,2
CEN001645,censo2023,A,UY,UY,56181042,,,,INES,,ACOSTA,RODRIGUEZ,1976-01-23,2
CEN001646,censo2023,A,UY,UY,44990705,,,,LUCIA,,ALONSO,,1982-01-19,
CEN001647,censo2023,A,UY,UY,30659369,,,,GONZALO,ANDREA,,,1960-06-24,1
CEN001648,censo2023,B,UY,UY,45434542,,,,MARTINA,ANDREA,,,2003-05-19,2
CEN001649,censo2023,B,AR,AR,,032,DNI,,SEBASTIAN,AGUSTINA,PEREIRA,,1956-09-14,1
CEN001650,censo2023,B,VE,VE,,862,PAS,V073933,MARIA,ANDREA,SOSA,,1960-05-12,2
CEN001651,censo2023,B,UY,UY,55418775,,,,LEONARDO,BELEN,VELAZQUEZ,,1981-08-01,1
CEN001652,censo2023,B,UY,UY,46291321,,,,VALENTINA,CARLOS,FERNANDEZ,,1988-03-30,
CEN001653,censo2023,C,UY,UY,37213576,,,,SANTIAGO,INES,,,1985-10-16,1
CEN001654,censo2023,C,UY,UY,31969846,,,,CARLA,AGUSTINA,FERNANDEZ,,1983-08-10,2
CEN001655,censo2023,C,PY,PY,,600,PAS,Y137114,LUCIA,ELENA,RODRIGUEZ,,1992-08-07,2
CEN001656,censo2023,C,UY,UY,50643554,,,,FACUNDO,PAULA,GOMEZ,,1992-06-28,1
CEN001657,censo2023,A,UY,UY,46130934,,,,DIEGO,,FERNANDEZ,MENDES,1975-01-23,1
CEN001658,censo2023,B,UY,UY,49317974,,,,NOELIA,BEATRIZ,DIAZ,DIAZ,1972-01-15,2
CEN001659,censo2023,B,UY,UY,41365974,,,,ANDRES,,,,1955-06-29,1
CEN001660,censo2023,B,UY,UY,49822203,,,,INES,DAMIAN,,,1971-10-23,2
CEN001661,censo2023,A,UY,UY,45389781,,,,ANDRES,ELENA,,,1990-09-22,1
CEN001662,censo2023,C,UY,UY,41815341,,,,THIAGO,ELENA,PEREIRA,,1974-01-17,1
CEN001663,censo2023,C,PY,PY,,600,DNI,P517076,LAURA,AGUSTINA,,,1991-09-27,2
CEN001664,censo2023,B,UY,UY,53510216,,,,PEDRO,ALEJANDRO,,GOMEZ,1963-01-10,1
CEN001665,censo2023,B,AR,AR,,032,PAS,R061853,SANTIAGO,LUIS,,,1962-07-05,1
CEN001666,censo2023,B,VE,VE,,862,DNI,V803539,RUBEN,EZEQUIEL,,,1974-02-27,1
CEN001667,censo2023,A,PY,PY,,600,PAS,P114911,MICAELA,,,DIAZ,1984-10-25,2
CEN001668,censo2023,B,UY,UY,54310611,,,,LUCIA,MAR,TORRES,,1983-01-27,2
CEN001669,censo2023,B,UY,UY,48203419,,,,THIAGO,,,,1961-11-08,1
CEN001670,censo2023,C,AR,AR,,032,DNI,A495363,NOELIA,AGUSTINA,,,1971-03-02,2
CEN001671,censo2023,B,UY,UY,49633252,,,,INES,A,ALONSO,GOMEZ,1958-04-21,2
CEN001672,censo2023,A,UY,UY,56120831,,,,CARLA,,,LOPEZ,1971-08-06,2
CEN001673,censo2023,B,UY,UY,48077542,,,,MARTIN,ALEJANDRO,ACOSTA,,1958-01-16,1
CEN001674,censo2023,A,AR,AR,,032,DNI,R418459,MICAELA,ELENA,,,2005-12-16,2
CEN001675,censo2023,A,UY,UY,45467181,,,,PEDRO,,PEREIRA,,2004-01-19,1
CEN001676,censo2023,A,BR,BR,,076,PAS,B964990,LEONARDO,,,,,1
CEN001677,censo2023,A,UY,UY,43387446,,,,MARTIN,AGUSTINA,RAMIREZ,,2005-03-07,1
CEN001678,censo2023,A,UY,UY,46809610,,,,SANTIAGO,NOELIA,,,1985-10-07,1
CEN001679,censo2023,C,UY,UY,48886156,,,,SOFIA,JAVIER,,,2003-01-18,2
CEN001680,censo2023,A,UY,UY,39314622,,,,FLORENCIA,N,SUAREZ,,,2
CEN001681,censo2023,C,UY,UY,50370343,,,,RUBEN,,,LOPEZ,1959-07-17,1
CEN001682,censo2023,A,UY,UY,31506762,,,,ANDRES,MAR,CORREA,RAMIREZ,1959-07-24,1
CEN001683,censo2023,B,UY,UY,46355254,,,,SOFIA,I,,,1955-07-06,2
CEN001684,censo2023,C,UY,UY,30523098,,,,SANTIAGO,A,SUAREZ,,1952-07-12,1
CEN001685,censo2023,A,UY,UY,35553460,,,,LEONARDO,NOELIA,VELAZQUEZ,TORRES,1966-02-17,1
CEN001686,censo2023,B,UY,UY,39264014,,,,LAURA,,,,1953-01-15,2
CEN001687,censo2023,C,UY,UY,30750769,,,,RUBEN,B,,,1970-10-13,
CEN001688,censo2023,C,VE,VE,,862,DNI,V160790,FLORENCIA,CARLOS,,,1964-04-04,2
CEN001689,censo2023,B,UY,UY,52177720,,,,JULIETA,N,RODRIGUEZ,TORRES,1995-02-03,2
CEN001690,censo2023,A,UY,UY,39407331,,,,NICOLAS,D,SOSA,VELAZQUEZ,1956-04-27,1
CEN001691,censo2023,A,UY,UY,30344975,,,,LEONARDO,,,,1979-09-12,1
CEN001692,censo2023,B,UY,UY,46074301,,,,GONZALO,BELEN,,,1963-08-15,1
CEN001693,censo2023,A,UY,UY,33754961,,,,NOELIA,INES,,,1975-12-06,2
CEN001694,censo2023,A,UY,UY,58105697,,,,LEONARDO,B,,,1994-08-31,1
CEN001695,censo2023,C,BR,BR,,076,DNI,R721648,LEONARDO,MAR,SOSA,,1956-06-02,1
CEN001696,censo2023,A,UY,UY,30833622,,,,RUBEN,M,,CORREA,1966-09-18,1
CEN001697,censo2023,A,UY,UY,46248539,,,,NICOLAS,AGUSTINA,,,1958-08-09,1
CEN001698,censo2023,C,UY,UY,45371277,,,,FLORENCIA,EZEQUIEL,PEREZ,,1993-05-19,2
CEN001699,censo2023,B,UY,UY,37399391,,,,LAURA,L,SUAREZ,MENDES,1978-07-13,2
CEN001700,censo2023,B,AR,AR,,032,PAS,A665860,NOELIA,,TORRES,,,2
CEN001701,censo2023,A,UY,UY,42733112,,,,ANA,,MARTINEZ,,1988-10-03,2
CEN001702,censo2023,B,UY,UY,38098609,,,,CARLA,C,,,1955-12-06,2
CEN001703,censo2023,B,PY,PY,,600,DNI,,NICOLAS,,MENDES,,1969-02-11,1
CEN001704,censo2023,A,UY,UY,43712534,,,,LUCIA,,PEREZ,,1994-06-20,2
CEN001705,censo2023,A,UY,UY,45093410,,,,SOFIA,ALEJANDRO,MENDES,,1971-03-25,2
CEN001706,censo2023,C,UY,UY,42659553,,,,FLORENCIA,E,,,,2
CEN001707,censo2023,A,UY,UY,33020618,,,,SOFIA,A,,,1960-06-12,2
CEN001708,censo2023,B,UY,UY,45805304,,,,FLORENCIA,JAVIER,,SUAREZ,1984-11-27,2
CEN001709,censo2023,A,UY,UY,46757540,,,,RUBEN,,,,1967-02-18,1
CEN001710,censo2023,A,UY,UY,,,,,JUAN,,VELAZQUEZ,,1975-06-22,1
CEN001711,censo2023,A,UY,UY,41454848,,,,SEBASTIAN,,LOPEZ,,1997-07-08,1
CEN001712,censo2023,B,AR,AR,,032,DNI,R946634,SEBASTIAN,MAR,,,1969-05-07,1
CEN001713,censo2023,B,UY,UY,33365760,,,,CARLA,AGUSTINA,,,2002-06-24,2
CEN001714,censo2023,B,UY,UY,36800779,,,,LUCIA,I,,,2000-11-01,2
CEN001715,censo2023,A,UY,UY,34213747,,,,ANDRES,A,PEREZ,,1979-08-08,1
CEN001716,censo2023,A,BR,BR,,076,PAS,B119396,LUCIA,BELEN,,DIAZ,2005-06-25,2
CEN001717,censo2023,A,UY,UY,43950384,,,,LAURA,N,SILVA,,1991-02-20,2
CEN001718,censo2023,B,UY,UY,35995876,,,,RUBEN,I,,,1984-04-15,1
CEN001719,censo2023,A,UY,UY,58602019,,,,JULIETA,P,,,1986-11-17,2
CEN001720,censo2023,A,UY,UY,48083275,,,,RUBEN,PAULA,,,1981-10-28,1
CEN001721,censo2023,A,UY,UY,33468194,,,,GONZALO,P,,,1970-05-24,1
CEN001722,censo2023,B,UY,UY,54210179,,,,FACUNDO,A,,,2004-09-25,1
CEN001723,censo2023,A,AR,AR,,032,PAS,A478077,PAOLA,PAULA,,,1998-08-15,
CEN001724,censo2023,A,UY,UY,42186492,,,,SEBASTIAN,E,,PEREZ,1963-03-18,1
CEN001725,censo2023,C,UY,UY,37933471,,,,MARTIN,BELEN,,,1962-03-19,1
CEN001726,censo2023,A,UY,UY,54280923,,,,LAURA,JAVIER,,,1985-05-29,2
CEN001727,censo2023,A,BR,BR,,076,DNI,R809269,FACUNDO,BEATRIZ,BENITEZ,,1956-03-10,1
CEN001728,censo2023,A,UY,UY,47212852,,,,CARLA,,ALONSO,,1972-03-07,2
CEN001729,censo2023,A,UY,UY,32798355,,,,MATEO,A,,,1952-05-06,1
CEN001730,censo2023,C,UY,UY,44366555,,,,FLORENCIA,INES,TORRES,,1998-03-08,2
CEN001731,censo2023,B,UY,UY,35594008,,,,MICAELA,,,,1973-12-20,2
CEN001732,censo2023,C,UY,UY,30455241,,,,JUAN,A,BENITEZ,,1981-11-15,1
CEN001733,censo2023,A,UY,UY,45873961,,,,DIEGO,N,,,1981-04-16,1
CEN001734,censo2023,A,UY,UY,54566514,,,,PAOLA,I,,,1957-12-06,2
CEN001735,censo2023,A,UY,UY,48124904,,,,SANTIAGO,NOELIA,,GOMEZ,1955-09-23,1
CEN001736,censo2023,C,PY,PY,,600,PAS,P828410,NICOLAS,INES,,,1998-12-02,1
CEN001737,censo2023,C,UY,UY,59690425,,,,THIAGO,,,,1988-04-28,1
CEN001738,censo2023,B,UY,UY,57553766,,,,FLORENCIA,J,DIAZ,,1967-07-02,2
CEN001739,censo2023,C,UY,UY,45464905,,,,NICOLAS,,,,1997-02-23,1
CEN001740,censo2023,A,UY,UY,42931645,,,,MATEO,LUIS,TORRES,,1955-07-09,1
CEN001741,censo2023,A,PY,PY,,600,DNI,P918968,FACUNDO,,,,1961-01-16,1
CEN001742,censo2023,B,UY,UY,48169890,,,,SEBASTIAN,C,,,1950-12-20,1
CEN001743,censo2023,C,AR,AR,,032,PAS,R647481,NOELIA,ANDREA,SILVA,,1976-02-12,2
CEN001744,censo2023,C,PY,PY,,600,DNI,P698430,MARTIN,,PEREIRA,,1957-03-16,1
CEN001745,censo2023,C,PY,PY,,600,PAS,Y753144,RUBEN,BEATRIZ,,,1985-06-19,1
CEN001746,censo2023,A,UY,UY,44391755,,,,ANA,DAMIAN,,,1971-09-11,2
CEN001747,censo2023,A,UY,UY,59809362,,,,SANTIAGO,LUIS,SILVA,,1980-04-01,1
CEN001748,censo2023,A,UY,UY,36582452,,,,JOAQUIN,MAR,,,2003-02-16,1
CEN001749,censo2023,C,UY,UY,59612354,,,,JULIETA,ANDREA,,,1995-05-21,2
CEN001750,censo2023,A,UY,UY,57277295,,,,MARTIN,D,,,1983-10-28,1
CEN001751,censo2023,A,UY,UY,36551144,,,,THIAGO,,SILVA,,1952-03-31,1
CEN001752,censo2023,C,AR,AR,,032,PAS,R933832,SOFIA,MAR,,,1954-02-01,2
CEN001753,censo2023,A,UY,UY,46248539,,,,NICOLAS,A,MENDES,,1958-08-09,1
CEN001754,censo2023,A,UY,UY,31585897,,,,INES,A,,,1952-12-15,2
CEN001755,censo2023,C,UY,UY,42104896,,,,LUCIA,M,BENITEZ,,1990-11-26,2
CEN001756,censo2023,B,UY,UY,51289020,,,,MARTINA,,MENDES,,1973-10-23,2
CEN001757,censo2023,C,UY,UY,40154583,,,,VALENTINA,BELEN,,,1960-10-16,2
CEN001758,censo2023,A,UY,UY,42571323,,,,MARIA,,CORREA,,1985-08-17,2
CEN001759,censo2023,B,UY,UY,59335985,,,,LAURA,,,,1964-10-24,2
CEN001760,censo2023,B,UY,UY,42013436,,,,MARTINA,,RODRIGUEZ,,1954-06-21,2
CEN001761,censo2023,A,UY,UY,44555802,,,,VALENTINA,LUIS,,,1958-06-15,2
CEN001762,censo2023,A,UY,UY,53691344,,,,DIEGO,INES,,SOSA,1994-11-21,1
CEN001763,censo2023,B,UY,UY,44348219,,,,VALENTINA,ELENA,,,2003-09-28,2
CEN001764,censo2023,A,AR,AR,,032,PAS,R161528,ELISA,DAMIAN,VELAZQUEZ,,1976-03-23,2
CEN001765,censo2023,C,UY,UY,46429268,,,,ANDRES,,RODRIGUEZ,SOSA,1994-06-01,1
CEN001766,censo2023,A,UY,UY,39469651,,,,INES,,,,1952-06-04,2
CEN001767,censo2023,A,VE,VE,,862,DNI,E887562,MARIA,INES,TORRES,PEREZ,1952-01-22,2
CEN001768,censo2023,B,BR,BR,,076,DNI,B837227,INES,,MARTINEZ,,1976-04-10,2
CEN001769,censo2023,C,UY,UY,54836332,,,,MARTIN,A,PEREZ,,2005-08-27,1
CEN001770,censo2023,C,PY,PY,,600,DNI,P412497,NOELIA,ALEJANDRO,,,1967-02-20,2
CEN001771,censo2023,C,UY,UY,52286922,,,,JOAQUIN,,,,1956-10-21,1
CEN001772,censo2023,A,UY,UY,39493534,,,,MARTINA,LUIS,SOSA,,,2
CEN001773,censo2023,A,UY,UY,,,,,ANDRES,DAMIAN,GOMEZ,,1972-01-03,1
CEN001774,censo2023,A,UY,UY,43266229,,,,MARIA,BEATRIZ,FERNANDEZ,,1994-08-08,2
CEN001775,censo2023,A,UY,UY,53850288,,,,FACUNDO,EZEQUIEL,,,1958-10-16,1
CEN001776,censo2023,A,BR,BR,,076,DNI,R083039,MARTINA,,MENDES,,1964-10-22,2
CEN001777,censo2023,C,UY,UY,48886156,,,,SOFIA,J,,,2003-01-18,2
CEN001778,censo2023,A,UY,UY,44482199,,,,SOFIA,DAMIAN,,,1995-02-05,2
CEN001779,censo2023,A,UY,UY,57615553,,,,SANTIAGO,,PEREZ,,1963-01-13,1
CEN001780,censo2023,A,UY,UY,53505924,,,,MARTIN,ANDREA,,,1980-11-06,1
CEN001781,censo2023,C,PY,PY,,600,DNI,P698430,MARTIN,,PEREIRA,,1957-03-16,1
CEN001782,censo2023,A,UY,UY,38115006,,,,MARTIN,PAULA,,,1989-06-15,1
CEN001783,censo2023,A,AR,AR,,032,PAS,R643064,THIAGO,PAULA,RODRIGUEZ,,1960-07-02,1
CEN001784,censo2023,A,UY,UY,57588439,,,,VALENTINA,,MENDES,,1961-03-22,2
CEN001785,censo2023,C,BR,BR,,076,DNI,B794383,MARIA,ALEJANDRO,VELAZQUEZ,,1983-01-21,2
CEN001786,censo2023,B,UY,UY,35802835,,,,FLORENCIA,,GOMEZ,GOMEZ,1968-05-31,2
CEN001787,censo2023,A,UY,UY,34303049,,,,ELISA,JAVIER,SILVA,,1973-03-15,2
CEN001788,censo2023,C,UY,UY,46696831,,,,MARTINA,,VELAZQUEZ,RAMIREZ,2000-03-08,2
CEN001789,censo2023,A,VE,VE,,862,DNI,E887562,MARIA,INES,TORRES,PEREZ,1952-01-22,2
CEN001790,censo2023,C,UY,UY,47593181,,,,LEONARDO,B,,,,1
CEN001791,censo2023,C,UY,UY,40404031,,,,JULIETA,ALEJANDRO,RODRIGUEZ,,2001-07-15,2
CEN001792,censo2023,B,UY,UY,39902012,,,,LUCIA,ELENA,,,1956-08-07,2
CEN001793,censo2023,A,UY,UY,44583214,,,,ANA,J,,,1951-08-01,2
CEN001794,censo2023,A,UY,UY,39511564,,,,FLORENCIA,,,,1969-11-11,2
CEN001795,censo2023,A,UY,UY,42538368,,,,LEONARDO,ANDREA,VELAZQUEZ,LOPEZ,1991-05-08,1
CEN001796,censo2023,C,UY,UY,,,,,RUBEN,BELEN,,,2002-09-23,1
CEN001797,censo2023,B,UY,UY,43758629,,,,DIEGO,,,VELAZQUEZ,1972-01-02,1
CEN001798,censo2023,C,UY,UY,44717505,,,,PEDRO,A,,,1977-03-29,1
CEN001799,censo2023,B,UY,UY,57178332,,,,NOELIA,ELENA,PEREZ,,1976-07-22,2
CEN001800,censo2023,B,UY,UY,46119742,,,,JUAN,A,,,1986-11-19,1
CEN001801,censo2023,A,UY,UY,53356058,,,,LEONARDO,INES,BENITEZ,ALONSO,1990-11-28,1
CEN001802,censo2023,A,UY,UY,46023453,,,,LEONARDO,I,DIAZ,,1980-06-24,1
CEN001803,censo2023,A,UY,UY,43544221,,,,CARLA,C,MARTINEZ,,1987-12-10,2
CEN001804,censo2023,A,UY,UY,55856074,,,,RUBEN,ALEJANDRO,LOPEZ,,1983-12-15,1
CEN001805,censo2023,A,AR,AR,,032,PAS,R602262,SEBASTIAN,PAULA,VELAZQUEZ,,1984-08-29,1
CEN001806,censo2023,C,UY,UY,48886156,,,,SOFIA,JAVIER,,,2003-01-18,2
CEN001807,censo2023,A,UY,UY,40266023,,,,INES,D,,,1984-07-13,2
CEN001808,censo2023,B,UY,UY,55999870,,,,DIEGO,,FERNANDEZ,,1971-06-24,1
CEN001809,censo2023,C,PY,PY,,600,PAS,Y753144,RUBEN,BEATRIZ,,,1985-06-19,1
CEN001810,censo2023,B,UY,UY,56603595,,,,MATEO,MAR,PEREIRA,,2000-11-16,1
CEN001811,censo2023,B,UY,UY,42025482,,,,JULIETA,AGUSTINA,TORRES,,1986-05-13,2
CEN001812,censo2023,A,PY,PY,,600,PAS,Y868111,ELISA,BEATRIZ,,DIAZ,1982-08-26,2
CEN001813,censo2023,A,UY,UY,31918279,,,,MARIA,A,,,1961-01-05,2
CEN001814,censo2023,A,UY,UY,56400146,,,,MARTINA,E,PEREIRA,,1969-07-26,2
CEN001815,censo2023,A,UY,UY,49548118,,,,NICOLAS,E,,,1950-08-31,1
CEN001816,censo2023,A,AR,AR,,032,PAS,R643064,THIAGO,PAULA,,,1960-07-02,1
CEN001817,censo2023,A,UY,UY,31566465,,,,JUAN,D,,,1983-07-20,1
CEN001818,censo2023,B,UY,UY,57703332,,,,NICOLAS,,GOMEZ,,1980-10-04,1
CEN001819,censo2023,B,UY,UY,48136524,,,,MATEO,,SOSA,,1990-09-07,1
CEN001820,censo2023,A,UY,UY,48238680,,,,LEONARDO,,MENDES,,1973-04-09,1
CEN001821,censo2023,A,UY,UY,45004448,,,,LAURA,D,,,1989-01-03,2
CEN001822,censo2023,A,UY,UY,33256005,,,,LEONARDO,ANDREA,,,1987-06-19,1
CEN001823,censo2023,A,UY,UY,51336454,,,,MATEO,,RUIZ,,1977-03-31,1
CEN001824,censo2023,A,UY,UY,55766736,,,,THIAGO,N,,,1993-05-06,1
CEN001825,censo2023,A,UY,UY,56127438,,,,DIEGO,PAULA,,,1960-07-04,1
CEN001826,censo2023,C,UY,UY,51720166,,,,JUAN,B,,,1955-09-28,1
CEN001827,censo2023,A,UY,UY,30553689,,,,NICOLAS,M,RODRIGUEZ,,1955-08-29,1
CEN001828,censo2023,A,UY,UY,35729272,,,,FACUNDO,P,,,1994-07-18,1
CEN001829,censo2023,A,VE,VE,,862,PAS,E684948,SOFIA,BELEN,,,1976-02-22,2
CEN001830,censo2023,A,UY,UY,48757484,,,,GONZALO,AGUSTINA,PEREIRA,,1961-11-11,1
CEN001831,censo2023,C,UY,UY,58451253,,,,PAOLA,E,,,1965-07-31,2
CEN001832,censo2023,A,UY,UY,47572357,,,,FACUNDO,L,,,1968-07-15,1
CEN001833,censo2023,A,UY,UY,36275599,,,,MARTIN,I,,MARTINEZ,1987-04-18,1
CEN001834,censo2023,A,UY,UY,45181180,,,,JOAQUIN,D,ACOSTA,DIAZ,1977-04-15,1
CEN001835,censo2023,C,UY,UY,56470788,,,,LUCIA,D,LOPEZ,CORREA,1986-11-13,2
CEN001836,censo2023,C,UY,UY,47207656,,,,MATEO,ELENA,FERNANDEZ,,1974-10-18,1
CEN001837,censo2023,C,UY,UY,58171103,,,,VALENTINA,L,ALONSO,,1987-04-16,2
CEN001838,censo2023,C,UY,UY,55480877,,,,DIEGO,,,,1977-11-24,1
